timestamp_ms,ax,ay,az,gx,gy,gz,temp,pitch,roll
2159251,-0.0840,0.9871,0.0293,-2.1756,0.7939,-0.5802,47.12,4.86,88.30
2159751,-0.0847,0.9814,0.0271,-2.6870,0.9084,-1.2214,46.74,4.93,88.42
2160251,-0.0801,0.9802,0.0266,-2.4427,0.7557,-1.2137,46.79,4.67,88.44
2160751,-0.0811,0.9854,0.0339,-2.3969,0.4122,-0.8473,46.79,4.70,88.03
2161251,-0.0786,0.9846,0.0347,-2.2824,0.5344,-0.9542,46.88,4.56,87.98
2161751,-0.0847,0.9819,0.0205,-2.3206,0.7176,-0.9618,47.07,4.93,88.80
2162251,-0.0833,0.9844,0.0320,-2.2137,0.7786,-0.8168,46.93,4.83,88.14
2162751,-0.0806,0.9841,0.0322,-2.0687,0.9008,-0.5267,46.98,4.68,88.12
2163251,-0.0813,0.9822,0.0239,-2.4275,0.5573,-0.9160,46.98,4.73,88.60
2163751,-0.0791,0.9849,0.0315,-2.5115,0.8626,-1.2366,46.93,4.59,88.17
2164251,-0.0815,0.9861,0.0344,-2.1527,0.7023,-0.6565,46.88,4.72,88.00
2164751,-0.0908,0.9866,0.0291,-2.9008,0.4580,-1.5420,46.65,5.26,88.31
2165251,-0.0840,0.9846,0.0278,-2.5038,0.5115,-1.1603,46.79,4.87,88.38
2165751,-0.0942,0.9878,0.0361,-2.1832,0.6565,-0.3130,46.88,5.45,87.91
2166251,-0.0842,0.9885,0.0229,-2.4046,0.3664,-1.0687,46.65,4.87,88.67
2166751,-0.0769,0.9832,0.0183,-2.5725,0.6260,-1.1450,46.60,4.47,88.93
2167251,-0.0862,0.9907,0.0315,-2.4504,0.6260,-1.0840,47.07,4.97,88.18
2167751,-0.0833,0.9937,0.0364,-1.9084,0.9847,-0.6260,46.98,4.79,87.90
2168251,-0.0886,0.9863,0.0356,-2.2748,0.8092,-0.4962,46.88,5.13,87.93
2168751,-0.0764,0.9834,0.0256,-2.5191,0.4733,-0.9466,47.07,4.44,88.51
2169251,-0.0854,0.9810,0.0344,-2.6489,0.8244,-0.6565,46.98,4.98,87.99
2169751,-0.0854,0.9890,0.0283,-2.2748,0.9389,-1.2519,46.79,4.94,88.36
2170251,-0.0842,0.9875,0.0266,-2.7176,0.5038,-1.3359,46.98,4.87,88.46
2170751,-0.0884,0.9846,0.0281,-2.7557,0.4962,-1.7328,46.79,5.13,88.37
2171251,-0.0928,0.9800,0.0156,-2.7634,0.4046,-0.6183,46.79,5.41,89.09
2171751,-0.0830,0.9856,0.0269,-2.2748,0.9160,-1.4046,46.88,4.81,88.44
2172251,-0.0774,0.9827,0.0293,-2.5878,0.8779,-0.8168,46.93,4.50,88.29
2172751,-0.0845,0.9844,0.0251,-2.4427,0.8550,-0.7023,46.65,4.90,88.54
2173251,-0.0715,0.9890,0.0352,-2.3664,0.6183,-1.2443,46.74,4.13,87.96
2173751,-0.0850,0.9836,0.0171,-2.5191,0.5725,-0.7863,46.65,4.94,89.00
2174251,-0.0842,0.9824,0.0291,-2.4275,0.6412,-0.8550,46.79,4.90,88.31
2174751,-0.0906,0.9846,0.0325,-2.2748,0.6107,-0.7328,46.88,5.25,88.11
2175251,-0.0862,0.9873,0.0234,-2.7786,0.6260,-1.2443,46.88,4.99,88.64
2175751,-0.0786,0.9817,0.0291,-2.1756,0.7710,-1.0916,46.79,4.58,88.30
2176251,-0.0710,0.9712,-0.0034,-1.6336,1.2748,-0.3817,46.79,4.18,90.20
2176751,-0.0806,0.9844,0.0239,-1.6336,1.1221,0.3817,46.79,4.68,88.61
2177251,-0.0847,0.9785,0.0212,-2.8779,1.4122,-1.5496,46.79,4.95,88.76
2177751,-0.0796,0.9883,0.0271,-2.3359,0.8015,-0.8855,47.12,4.60,88.43
2178251,-0.0835,0.9839,0.0256,-2.8626,0.7557,-1.1527,46.65,4.85,88.51
2178751,-0.0825,0.9839,0.0298,-2.3282,0.7557,-1.0000,46.55,4.79,88.27
2179251,-0.0862,0.9822,0.0259,-2.3435,0.7099,-1.2595,46.79,5.01,88.49
2179751,-0.0793,0.9836,0.0278,-2.5344,0.9695,-1.2595,46.93,4.61,88.38
2180251,-0.0796,0.9868,0.0320,-2.5420,0.8473,-1.4122,46.79,4.61,88.14
2180751,-0.0767,0.9832,0.0227,-2.7863,0.7481,-1.6489,46.93,4.46,88.68
2181251,-0.0808,0.9839,0.0303,-2.2977,1.0153,-1.3969,46.98,4.69,88.24
2181751,-0.0779,0.9839,0.0225,-2.8626,0.7176,-1.3664,46.79,4.52,88.69
2182251,-0.0657,0.9990,0.0330,-2.8321,0.2061,-0.8397,46.88,3.76,88.11
2182751,-0.0857,0.9915,0.0215,-2.6489,0.6412,-1.1145,46.79,4.94,88.76
2183251,-0.0908,0.9944,0.0364,-2.9160,0.1832,-0.8321,46.60,5.22,87.90
2183751,-0.0652,0.9846,0.0281,-2.9618,0.4580,-1.1603,46.88,3.79,88.37
2184251,-0.0869,0.9910,0.0208,-2.1069,0.6641,-1.5954,46.98,5.01,88.80
2184751,-0.0757,0.9792,0.0278,-2.8473,0.5954,-1.2061,46.79,4.42,88.37
2185251,-0.0874,0.9844,0.0259,-2.4809,0.7328,-0.7557,46.79,5.07,88.49
2185751,-0.0955,0.9268,0.0200,-3.5191,-0.7786,-0.1756,46.79,5.88,88.76
2186251,-0.0779,0.9905,0.0396,-4.1069,0.0229,-2.1527,46.60,4.49,87.71
2186751,-0.0872,0.9807,0.0337,-2.2366,0.9237,-0.8321,46.60,5.08,88.03
2187251,-0.0808,0.9817,0.0352,-2.5344,0.6412,-1.0534,46.60,4.70,87.95
2187751,-0.0974,0.9934,0.0410,-1.5954,1.0458,-1.2061,46.65,5.60,87.64
2188251,-0.0916,1.0168,0.0806,1.6412,2.6870,3.8931,46.98,5.13,85.47
2188751,-0.0879,0.9873,0.0273,-2.5878,0.8931,-1.2290,46.88,5.09,88.41
2189251,-0.0835,0.9785,0.0234,-3.8015,0.5878,-1.4275,46.79,4.88,88.63
2189751,-0.0928,0.9773,0.0176,-3.0916,0.3893,-1.4427,46.79,5.42,88.97
2190251,-0.3945,1.0742,-0.0615,6.0840,26.2443,-7.0000,46.93,20.14,93.28
2190751,-0.0857,0.9792,0.0173,-2.4122,0.8168,-1.1069,46.88,5.00,88.99
2191251,-0.0493,0.9949,0.0654,3.6794,2.5573,4.0382,46.65,2.83,86.24
2191751,-0.0713,0.9851,0.0308,-4.3740,0.2901,-4.5420,47.12,4.14,88.21
2192251,-0.0967,0.9849,0.0308,-2.3740,0.6031,-0.7099,46.79,5.60,88.21
2192751,-0.1213,1.0017,0.0393,-4.1908,0.5954,-3.8473,46.93,6.90,87.75
2193251,-0.1055,0.9890,0.0330,-3.2977,0.7252,-2.7099,46.93,6.08,88.09
2193751,-0.0654,0.9861,0.0310,-2.1603,0.6031,-0.3053,46.79,3.79,88.20
2194251,-0.0894,0.9861,0.0366,-1.2519,0.8550,-0.9847,46.65,5.17,87.87
2194751,-0.0676,0.9993,0.0388,-0.9008,1.1374,0.8931,46.88,3.87,87.78
2195251,-0.0396,0.9705,-0.0002,-0.2290,0.9237,1.8015,46.98,2.33,90.01
2195751,-0.0359,0.9543,-0.0674,0.0992,1.4427,3.2519,46.79,2.15,94.04
2196251,-0.0342,0.9656,-0.0281,2.6031,2.2977,6.5878,46.79,2.03,91.67
2196751,-0.1104,1.0286,0.0295,0.9847,-2.5649,-8.6412,46.55,6.12,88.35
2197251,-0.7703,1.3901,-0.4893,183.6412,-152.3893,83.0534,46.88,27.59,109.39
2197751,-0.3950,-0.1338,1.0530,-79.3511,62.2824,71.7328,47.07,20.41,-7.24
2198251,-0.0063,0.9614,-0.0872,-1.6565,1.5649,-6.2137,46.65,0.38,95.18
2198751,-0.1426,1.0452,-0.0471,-7.1145,-0.0687,14.5115,46.60,7.76,92.58
2199251,0.0789,0.9880,0.0093,19.4122,-28.0992,22.2366,46.79,-4.56,89.46
2199751,0.3948,1.0408,-0.0427,-28.6107,36.3588,10.8092,46.65,-20.76,92.35
2200251,-0.1030,0.9429,0.0576,-27.3359,19.4504,-26.7023,46.79,6.22,86.50
2200751,0.1907,0.9702,-0.0015,9.7863,-33.7481,25.7328,46.88,-11.12,90.09
2201251,0.3040,1.0420,-0.2046,8.3511,-43.1298,8.8702,46.79,-15.97,101.11
2201751,0.3611,0.8762,-0.3298,17.7786,-4.1908,5.4885,46.79,-21.09,110.63
2202251,0.3723,1.0664,-0.1650,-21.5267,-45.6947,-1.6947,46.79,-19.04,98.80
2202751,0.1416,0.8716,-0.2302,-24.2824,-28.9618,-30.5038,46.93,-8.93,104.80
2203251,0.2087,0.7715,0.0564,13.1908,-8.0916,34.0763,47.12,-15.10,85.82
2203751,-0.0295,1.3115,-0.0032,-23.7099,3.4198,-13.7634,46.65,1.29,90.14
2204251,0.3950,1.1716,-0.1689,7.6183,-11.7176,-4.1527,46.79,-18.45,98.21
2204751,0.3196,1.0146,-0.1785,9.9924,5.0534,31.8473,46.60,-17.23,99.98
2205251,0.3159,0.9126,-0.2214,-8.3588,11.0687,-5.7863,46.60,-18.59,103.64
2205751,0.2776,0.9321,-0.0081,-0.6718,-38.5344,9.4809,46.74,-16.58,90.50
2206251,0.1975,0.9880,-0.1792,-19.4886,-38.4122,9.3664,46.79,-11.13,100.28
2206751,0.3047,0.9299,-0.0581,-7.8015,-16.9008,1.2901,46.79,-18.11,93.58
2207251,0.3435,0.8455,-0.2947,1.8015,36.6718,-19.2519,46.88,-20.99,109.22
2207751,0.1880,0.8428,-0.2532,-3.3817,68.7786,-32.4198,46.88,-12.06,106.72
2208251,0.1448,0.9521,0.0647,0.9466,18.1908,1.3359,46.79,-8.63,86.11
2208751,0.0527,0.8501,-0.1667,15.6107,18.5802,7.2137,46.79,-3.48,101.10
2209251,0.2729,1.1587,-0.2026,-45.1527,9.3282,-68.3206,46.79,-13.06,99.92
2209751,0.4087,0.9304,-0.2441,15.6489,42.4733,4.5954,46.93,-23.02,104.70
2210251,0.2451,0.9219,-0.3130,18.3359,29.8321,-2.3893,46.93,-14.13,108.75
2210751,0.3025,1.0496,-0.2158,2.2977,8.0916,-10.1145,46.74,-15.76,101.62
2211251,0.4670,0.8862,-0.4019,29.2824,39.5802,13.6412,46.79,-25.64,114.39
2211751,0.1707,0.8711,-0.4092,25.3817,50.4809,-16.3130,47.12,-10.06,115.16
2212251,0.4099,0.8271,-0.3269,-3.8244,9.9771,5.9847,46.79,-24.74,111.56
2212751,0.4050,0.8494,-0.3157,-22.7328,-50.9542,21.5954,47.07,-24.08,110.39
2213251,0.4036,0.7688,-0.4165,-13.5573,-32.7557,11.5573,46.65,-24.78,118.45
2213751,0.3318,0.8296,-0.3442,-8.4351,3.1527,-3.0916,46.93,-20.27,112.54
2214251,0.4338,0.7717,-0.2815,3.3435,12.5725,-5.4962,46.93,-27.84,110.04
2214751,0.3752,0.7832,-0.4133,15.4885,13.6794,13.5725,46.79,-22.96,117.82
2215251,0.3870,0.8135,-0.3975,19.8397,26.7176,-24.8931,46.79,-23.14,116.04
2215751,0.3782,0.7964,-0.4116,7.2977,45.1069,-31.5954,47.07,-22.87,117.33
2216251,0.4475,0.8794,-0.3115,1.4046,2.4198,3.6107,46.65,-25.63,109.51
2216751,0.4050,0.8689,-0.2898,-21.5649,-49.6412,32.0076,46.88,-23.85,108.44
2217251,0.4319,0.8127,-0.3618,-40.2519,-69.4427,38.4504,46.55,-25.89,114.00
2217751,0.4236,0.6804,-0.5251,6.2061,-7.3664,6.7405,46.93,-26.24,127.66
2218251,0.3879,0.7661,-0.4873,21.9313,30.2061,-14.5267,46.74,-23.14,122.46
2218751,0.3748,0.6521,-0.5396,35.1374,31.8473,-14.0687,46.93,-23.88,129.60
2219251,0.3862,0.7029,-0.5103,3.1985,-3.7252,-7.5802,47.12,-23.97,125.98
2219751,0.4365,0.7068,-0.5273,-2.8092,-5.4198,11.5115,46.93,-26.34,126.73
2220251,0.5173,0.6548,-0.4338,0.7481,4.1908,17.0076,46.79,-33.37,123.53
2220751,0.4734,0.6946,-0.4583,1.7099,-17.1450,-0.5344,46.79,-29.64,123.41
2221251,0.4189,0.8027,-0.4470,-2.0763,-1.0229,11.0611,46.79,-24.51,119.11
2221751,0.4136,0.7175,-0.4868,14.6031,21.9924,-8.7405,46.79,-25.50,124.16
2222251,0.4211,0.7549,-0.4197,8.8168,37.6565,-49.6489,46.74,-25.99,119.07
2222751,0.3748,0.8657,-0.3816,-2.6260,10.3130,-16.2748,46.88,-21.61,113.79
2223251,0.4104,0.7957,-0.3538,-23.8550,-29.2901,19.0000,46.74,-25.24,113.97
2223751,0.4229,0.7625,-0.4365,-27.3435,-45.0000,32.1145,46.79,-25.70,119.79
2224251,0.4172,0.7515,-0.4526,-11.8015,-5.3893,5.5649,46.79,-25.44,121.06
2224751,0.5063,0.6968,-0.4548,8.1298,10.8321,-25.5344,46.98,-31.32,123.14
2225251,0.3396,0.7788,-0.4480,-18.4122,3.7023,-21.9237,46.74,-20.71,119.91
2225751,0.3752,0.9644,-0.4209,-13.1527,-28.4580,43.2290,46.93,-19.63,113.58
2226251,0.3315,0.8518,-0.2817,-41.8092,-19.8321,-14.5725,47.07,-20.28,108.30
2226751,0.2444,0.8313,-0.2996,-23.6183,-36.9466,2.0229,46.98,-15.46,109.82
2227251,0.3286,0.8896,-0.2429,6.2672,12.8626,10.3588,46.88,-19.61,105.27
2227751,0.4941,0.8621,-0.3503,25.7405,46.1756,-19.8702,46.74,-27.97,112.12
2228251,0.2988,0.9153,-0.2791,23.6336,21.4809,3.2290,46.98,-17.34,106.96
2228751,0.2712,0.7607,-0.2659,5.2519,30.4733,-35.6565,47.07,-18.60,109.26
2229251,0.3979,0.9011,-0.1790,2.8550,-6.0916,-3.9466,46.79,-23.42,101.23
2229751,-0.0051,1.0481,-0.2361,-7.6183,-20.4733,2.3359,46.88,0.27,102.69
2230251,0.2678,0.8845,-0.3938,-9.7786,-25.3664,13.5496,46.88,-15.46,114.00
2230751,0.2708,0.8398,-0.3145,-9.9924,-23.3740,7.5878,47.07,-16.80,110.53
2231251,0.2717,0.8350,-0.2942,-12.8626,-12.1374,1.5038,46.98,-17.06,109.41
2231751,0.1360,0.8877,-0.1946,6.0534,-19.1603,20.9313,46.93,-8.51,102.36
2232251,0.2920,0.8735,-0.3118,0.9847,11.5267,14.2061,46.93,-17.47,109.64
2232751,0.4395,0.8728,-0.3347,4.2443,6.6260,-36.6031,46.93,-25.18,110.98
2233251,0.1582,0.9204,-0.1948,27.5649,54.8321,-24.3282,46.93,-9.55,101.95
2233751,0.3923,0.8501,-0.2869,26.5191,42.0916,-15.0458,46.88,-23.62,108.65
2234251,0.3879,0.7109,-0.4761,30.9389,51.2824,-45.8092,46.93,-24.39,123.81
2234751,0.5503,0.5242,-0.5103,30.4504,43.6794,-23.1756,46.93,-36.95,134.23
2235251,0.6414,0.6021,-0.5579,-22.0458,30.8168,23.5496,46.79,-38.00,132.82
2235751,0.3635,0.8003,-0.2332,-90.5191,-77.5267,-99.1756,47.12,-23.56,106.24
2236251,0.2129,0.9663,-0.1851,-3.6794,7.0382,7.6031,46.93,-12.21,100.84
2236751,0.2861,0.8887,-0.2566,-4.2366,1.2901,-4.1527,47.07,-17.19,106.11
2237251,0.2822,0.9160,-0.2583,2.3206,-3.1221,4.8779,46.79,-16.52,105.75
2237751,0.2744,0.9094,-0.3467,-4.4122,9.2977,-24.9237,46.79,-15.75,110.87
2238251,0.4368,0.7786,-0.2329,6.3130,28.6641,-8.8779,46.88,-28.26,106.65
2238751,0.2185,0.8936,-0.3899,24.7481,46.4962,-34.5115,46.98,-12.63,113.57
2239251,0.3044,0.8052,-0.3560,16.1069,8.4656,9.8321,46.79,-19.08,113.85
2239751,0.3486,0.8469,-0.3406,-17.9847,-20.2824,8.4122,46.93,-20.90,111.91
2240251,0.3308,0.8472,-0.3391,-20.6870,-30.7099,10.1832,47.07,-19.93,111.82
2240751,0.3447,0.8342,-0.3855,-4.1603,-6.0992,1.5649,47.12,-20.56,114.80
2241251,0.3779,0.8530,-0.3618,15.7405,8.6031,15.7176,46.93,-22.19,112.98
2241751,0.4321,0.7351,-0.4392,7.1221,-19.5344,34.5649,46.88,-26.78,120.86
2242251,0.4431,0.6736,-0.5542,-12.5115,8.8931,-25.8702,47.12,-26.93,129.45
2242751,0.3623,0.7690,-0.4097,-3.3359,3.7176,-8.0305,46.60,-22.58,118.04
2243251,0.2253,0.8291,-0.3560,-11.4198,-19.7710,-8.9618,47.12,-14.02,113.24
2243751,0.2197,0.8931,-0.1975,-32.8779,-29.7176,55.8550,47.12,-13.51,102.47
2244251,0.3298,0.9160,-0.2947,-0.6565,11.0687,-18.1298,47.07,-18.92,107.83
2244751,0.1831,0.7959,-0.2979,-13.9695,20.8931,-14.2443,46.98,-12.16,110.52
2245251,-0.1265,1.0742,-0.0400,15.9695,0.1527,26.2977,46.79,6.71,92.13
2245751,-0.0012,0.9858,-0.0745,-5.0305,1.5878,-0.5344,47.12,0.07,94.32
2246251,-0.0435,0.9895,-0.0852,-5.1908,22.3969,-7.2824,47.07,2.51,94.92
2246751,-0.0488,0.9875,-0.0466,-6.9771,-8.1603,-7.5573,46.88,2.83,92.70
2247251,-0.0300,0.9688,-0.1101,-6.0458,-15.1374,-5.6641,46.93,1.76,96.48
2247751,-0.0308,0.9763,-0.0759,2.3588,1.4962,5.8015,46.88,1.80,94.45
2248251,-0.0183,0.9685,-0.0916,-1.5725,0.9771,-1.7023,46.93,1.08,95.40
2248751,-0.0176,0.9709,-0.1011,-2.3511,0.8244,-1.7099,47.12,1.03,95.94
2249251,-0.0168,0.9792,-0.0859,-2.6794,0.6260,-1.1832,46.79,0.98,95.02
2249751,-0.0200,0.9846,-0.0867,-2.5802,0.3588,-1.0916,46.98,1.16,95.03
2250251,-0.0066,0.9778,-0.0820,-2.8015,0.5038,-1.4504,46.98,0.38,94.80
2250751,-0.0061,0.9729,-0.0908,-2.3053,0.9389,-1.1679,46.98,0.36,95.33
2251251,-0.0078,0.9807,-0.0918,-2.5496,0.8702,-1.0076,46.79,0.45,95.35
2251751,-0.0071,0.9788,-0.0940,-2.3206,0.8244,-1.0992,46.93,0.41,95.49
2252251,-0.0105,0.9805,-0.0906,-2.6641,0.8779,-1.3282,47.07,0.61,95.28
2252751,-0.0095,0.9795,-0.0930,-2.3130,0.7099,-1.0992,47.12,0.55,95.42
2253251,-0.0071,0.9810,-0.0786,-2.2901,0.7252,-1.0916,47.12,0.41,94.58
2253751,-0.0139,0.9771,-0.0933,-2.5191,0.5954,-0.8855,47.12,0.81,95.45
2254251,-0.0115,0.9800,-0.0969,-2.3130,0.6947,-0.9924,46.79,0.67,95.65
2254751,-0.0127,0.9773,-0.0901,-2.5802,0.6947,-0.9008,46.98,0.74,95.27
2255251,-0.0081,0.9744,-0.0862,-2.4962,0.6718,-1.0153,46.93,0.47,95.05
2255751,-0.0063,0.9792,-0.0889,-2.5420,0.7710,-1.0916,47.12,0.37,95.19
2256251,-0.0110,0.9807,-0.0918,-2.2061,0.9389,-0.9466,47.17,0.64,95.35
2256751,-0.0098,0.9805,-0.0793,-2.5649,0.6641,-1.0840,46.88,0.57,94.63
2257251,-0.0129,0.9805,-0.0815,-2.5802,0.6183,-1.0229,47.17,0.75,94.75
2257751,-0.0105,0.9780,-0.0938,-2.4656,0.8779,-1.0992,46.79,0.61,95.48
2258251,-0.0127,0.9766,-0.0881,-2.2443,0.9466,-1.2214,47.17,0.74,95.16
2258751,-0.0105,0.9734,-0.0894,-2.4962,0.8321,-1.2672,47.17,0.62,95.24
2259251,-0.0107,0.9729,-0.0908,-2.4809,0.7405,-1.3588,47.17,0.63,95.33
2259751,-0.0129,0.9761,-0.0862,-2.4351,0.8321,-1.0153,47.17,0.76,95.05
2260251,-0.0156,0.9785,-0.0872,-2.5038,0.9847,-0.8931,46.79,0.91,95.09
2260751,-0.0129,0.9773,-0.0930,-2.5496,0.8702,-1.1450,47.31,0.76,95.44
2261251,-0.0122,0.9807,-0.0833,-2.4809,0.5115,-1.0763,47.12,0.71,94.85
2261751,-0.0144,0.9800,-0.0940,-2.4580,0.4656,-1.2137,47.31,0.84,95.48
2262251,-0.0127,0.9758,-0.0908,-2.6718,0.8779,-1.2824,47.12,0.74,95.32
2262751,-0.0107,0.9790,-0.0828,-2.5878,0.6336,-0.9924,46.88,0.63,94.83
2263251,-0.0093,0.9817,-0.0847,-2.4580,0.7481,-0.9924,47.17,0.54,94.93
2263751,-0.0100,0.9780,-0.0876,-2.5267,0.6870,-1.2824,46.93,0.58,95.12
2264251,-0.0129,0.9783,-0.0874,-2.3664,0.7634,-0.9924,46.79,0.75,95.11
2264751,-0.0098,0.9763,-0.0859,-2.3359,0.8321,-0.9542,47.17,0.57,95.03
2265251,-0.0154,0.9714,-0.0925,-2.3893,0.8473,-1.0534,47.12,0.90,95.44
2265751,-0.0151,0.9792,-0.0964,-2.4275,0.7252,-0.8931,47.26,0.88,95.62
2266251,-0.0105,0.9048,0.1147,-12.0153,-2.1145,-16.6565,47.12,0.66,82.77
2266751,-0.8254,0.0574,-0.3281,115.3588,-32.9618,-118.1756,47.26,68.02,170.08
2267251,-0.6970,-0.8049,0.4109,41.5878,12.7786,25.6794,47.12,37.64,-62.96
2267751,-0.5244,-0.7927,0.1672,-73.8473,-14.7863,3.0000,47.12,32.91,-78.09
2268251,-0.7073,-0.6074,-0.0781,70.4962,36.2366,-18.1374,46.93,49.11,-97.33
2268751,-0.7559,-0.6067,0.0303,66.3893,31.2595,-10.3511,47.07,51.21,-87.14
2269251,-0.9092,-0.5134,-0.1379,23.2519,-19.4122,-50.5038,47.12,59.68,-105.04
2269751,-0.4819,-1.0815,-0.0571,-72.9008,-55.3206,-110.2137,47.26,23.99,-93.02
2270251,-0.1201,-0.9575,-0.3071,36.2137,21.2366,37.2443,47.07,6.81,-107.78
2270751,0.1917,-0.9495,-0.2988,-31.3282,-25.8779,-36.7176,46.98,-10.90,-107.47
2271251,0.0254,-1.0161,-0.3281,37.0076,32.9695,0.9389,46.88,-1.36,-107.90
2271751,-0.4417,-1.0144,0.0466,83.5420,6.0611,167.0153,47.26,23.51,-87.37
2272251,0.0576,-1.0571,-0.1216,17.0687,39.7099,-46.9466,47.12,-3.10,-96.56
2272751,-0.1399,-0.8928,0.4663,31.8244,51.1450,31.7328,47.31,7.91,-62.42
2273251,-0.6990,-0.6746,0.3418,20.0763,31.0534,13.0992,47.40,42.75,-63.13
2273751,-0.3635,-0.8533,0.4031,-27.8473,19.0763,-94.8855,46.88,21.07,-64.71
2274251,0.6807,-0.4954,0.4968,-65.7481,79.8015,-170.9924,47.17,-44.13,-44.92
2274751,0.7864,0.1079,0.8660,51.5573,58.2901,-61.2443,46.88,-42.02,7.10
2275251,0.7368,0.5190,0.6182,52.8168,-32.0305,4.1603,47.12,-42.39,40.02
2275751,0.5796,0.6689,0.6609,-37.4351,4.2443,-20.4504,47.12,-31.65,45.35
2276251,0.6208,0.3103,0.6843,29.8015,-29.9924,86.5191,47.12,-39.57,24.39
2276751,0.9944,-0.1274,0.2856,-14.6870,-71.8168,88.0153,47.31,-72.54,-24.04
2277251,0.9963,-0.4438,-0.0393,-0.1221,-6.6870,5.0916,47.17,-65.90,-95.06
2277751,0.8647,-0.4629,0.0535,20.2595,2.1832,-25.7863,47.07,-61.68,-83.41
2278251,0.9756,-0.2981,0.1250,-6.3053,12.2977,-2.1603,47.12,-71.67,-67.25
2278751,0.7810,-0.2610,0.4526,-26.2061,74.9008,-42.1985,46.93,-56.22,-29.97
2279251,0.5889,-0.0146,0.8894,7.1679,-6.4656,4.2214,47.12,-33.50,-0.94
2279751,0.5955,-0.0049,0.9922,-2.7176,-54.0153,55.3130,47.40,-30.97,-0.28
2280251,0.8279,-0.5388,0.3044,8.5649,-133.9237,89.0076,47.07,-53.22,-60.53
2280751,0.4397,-0.6699,-0.2700,-41.4733,24.8321,9.1908,47.12,-31.33,-111.95
2281251,0.5999,-0.8186,-0.1204,28.0153,-44.8015,-24.0687,47.12,-35.94,-98.36
2281751,0.4700,-0.7720,-0.1357,13.6718,38.8626,7.8626,47.31,-30.95,-99.97
2282251,0.5510,-0.6184,-0.2341,26.5038,-5.0534,23.6489,47.12,-39.80,-110.74
2282751,0.6707,-0.7729,-0.0952,44.8397,-78.3282,-0.0305,47.31,-40.73,-97.02
2283251,0.4622,-0.6721,-0.3242,102.1679,-22.4733,-43.8244,47.12,-31.77,-115.75
2283751,0.0442,-0.4385,-0.6138,-88.1985,-61.1756,3.8550,47.17,-3.35,-144.46
2284251,0.6277,-0.5835,-0.4336,2.7099,-32.5573,-35.1603,47.40,-40.81,-126.62
2284751,-0.2139,-1.6753,-0.2124,2.7099,-13.7405,87.9924,47.07,7.22,-97.23
2285251,-0.3555,-0.4341,-0.7339,-24.7252,-27.8168,129.9771,47.12,22.63,-149.40
2285751,0.0903,-2.0000,-0.1816,250.1298,174.8168,-57.5115,47.12,-2.58,-95.19
2286251,-0.4768,-0.4805,-0.5776,-97.2595,-17.4962,-182.0992,47.31,32.40,-140.25
2286751,0.0708,-0.6472,-0.3357,96.8626,43.0992,-187.0458,47.12,-5.55,-117.41
2287251,0.6125,-0.9456,0.2068,-6.3435,36.4198,48.2901,47.31,-32.33,-77.66
2287751,0.5608,-0.8074,-0.2715,-31.8397,3.3817,15.1374,47.31,-33.36,-108.59
2288251,0.4746,-1.0220,-0.0425,26.0382,-11.1298,-31.1069,47.26,-24.89,-92.38
2288751,0.2571,-0.8860,-0.2390,7.9466,16.0916,-34.3817,47.40,-15.65,-105.10
2289251,0.7649,-0.6057,-0.1775,-6.5191,-2.4275,-29.8244,47.31,-50.47,-106.33
2289751,0.3621,0.4561,0.5234,44.5496,86.3893,144.4657,47.26,-27.54,41.06
2290251,0.4490,-0.8008,-0.0261,72.4198,106.9313,-115.3969,47.26,-29.27,-91.87
2290751,0.4282,-0.5378,0.8228,-11.4809,-23.5954,12.2977,47.31,-23.54,-33.17
2291251,0.4443,-0.6731,0.6804,-26.7863,48.6260,-21.2290,47.26,-24.90,-44.69
2291751,0.7505,-0.7122,-0.0320,-24.5649,-40.8779,-38.9466,47.12,-46.47,-92.57
2292251,-0.2986,-0.5444,-0.8391,-124.3053,73.0382,13.9847,47.12,16.62,-147.02
2292751,0.4583,-0.1636,-1.0469,-3.7023,-18.0534,-25.7176,47.40,-23.39,-171.12
2293251,0.8159,-0.0698,0.7473,-23.5267,135.5573,-57.1069,47.59,-47.39,-5.34
2293751,0.8855,-0.3079,0.8738,15.2901,11.1756,-16.1756,47.40,-43.71,-19.41
2294251,0.8323,-0.3350,0.8540,-9.0382,24.5954,30.9160,47.26,-42.22,-21.42
2294751,0.6267,-0.5156,0.7227,41.5420,93.6412,6.8779,47.31,-35.22,-35.51
2295251,0.2280,-0.6204,0.6802,-90.6947,-91.1908,-21.0687,47.40,-13.91,-42.37
2295751,-0.1042,-0.8489,0.5305,-59.1985,-16.6412,3.7481,47.26,5.95,-58.00
2296251,0.3171,-0.8789,0.1982,-30.5649,6.3664,-29.5649,47.40,-19.39,-77.29
2296751,0.3191,-1.2339,0.4866,12.8855,-75.4657,-29.8092,47.59,-13.53,-68.48
2297251,0.1987,-1.0403,0.1943,1.9389,-31.8244,-26.5267,47.17,-10.64,-79.42
2297751,0.4009,-0.9600,0.2329,13.7634,-20.0916,12.2214,47.26,-22.09,-76.36
2298251,0.7268,-0.4634,-0.1274,35.4198,-18.4962,11.6489,47.49,-56.53,-105.38
2298751,0.6245,-0.7021,0.0754,-19.1145,-29.6412,6.9389,47.31,-41.49,-83.87
2299251,0.7534,-0.7014,-0.1978,-18.0992,120.0458,22.5802,47.40,-45.95,-105.75
